Samples	EnvirTypes	ace	chao1	shannon	simpson	goods_coverage	observed_otus	BioProject	SRA_Study	Depth	Lat	Long	OTUhits	OTUs	percentOTUs	Readshit	Reads	percentReads	percentSize
SRR5570720	MS	6233.696597	5849.071429	10.27776595	0.997394589	0.829581049	3112	PRJNA386387	SRP107137	NA	48.3166	-126.0508	11	476	0.02311	426	10124	0.04208	7
SRR5570725	MS	4181.268994	4047.748292	9.916075814	0.997359144	0.884381736	2425	PRJNA386387	SRP107137	NA	47.7627	-127.7589	20	564	0.03546	270	10112	0.0267	4
SRR5570734	MS	6833.099966	6412.772251	10.32228197	0.997395461	0.815506453	3250	PRJNA386387	SRP107137	NA	48.3166	-126.0508	13	417	0.03118	352	10056	0.035	7
SRR5570742	MS	5389.780459	5049.666667	10.12813989	0.996881793	0.846947803	2937	PRJNA386387	SRP107137	NA	48.6707	-126.8478	13	540	0.02407	300	10118	0.02965	4
SRR5570749	MS	4162.875506	3962.001089	9.676144476	0.995363685	0.884641705	2409	PRJNA386387	SRP107137	NA	47.7627	-127.7589	28	549	0.051	341	10126	0.03368	7
SRR5570759	MS	6128.877303	5706.396132	10.75957573	0.998584004	0.826339066	3393	PRJNA386387	SRP107137	NA	48.3166	-126.0508	17	650	0.02615	302	10031	0.03011	7
SRR5570761	MS	5528.769171	5212.558781	10.62744545	0.998234082	0.841734364	3252	PRJNA386387	SRP107137	NA	48.6707	-126.8478	24	615	0.03902	319	10156	0.03141	7
SRR5570762	MS	5478.174719	5003.243323	10.52708034	0.998181788	0.846687512	3144	PRJNA386387	SRP107137	NA	48.6707	-126.8478	19	593	0.03204	302	10152	0.02975	4
SRR5570764	MS	5584.382803	5152.2799	10.32558516	0.997880135	0.844116199	3007	PRJNA386387	SRP107137	NA	48.3166	-126.0508	22	565	0.03894	341	10070	0.03386	7
SRR5570766	MS	5726.371442	5216.233819	10.27826992	0.997596232	0.841056352	3038	PRJNA386387	SRP107137	NA	48.3166	-126.0508	26	591	0.04399	341	10108	0.03374	7
SRR5570779	MS	5944.134066	5590.290323	9.918232839	0.995322004	0.840966921	2861	PRJNA386387	SRP107137	NA	48.10152558	-125.554491	9	411	0.0219	395	10084	0.03917	7
SRR5570792	MS	5674.239932	5296.914609	9.955771451	0.996974432	0.848410758	2775	PRJNA386387	SRP107137	NA	46.2224815	-124.6564155	8	427	0.01874	193	10045	0.01921	4
SRR5570805	MS	5050.742978	4825.680587	9.859109742	0.996735853	0.863760751	2591	PRJNA386387	SRP107137	NA	43.91099426	-125.0756835	7	546	0.01282	216	10186	0.02121	4
SRR5570806	MS	6363.04513	5829.223726	10.33564253	0.997256094	0.824573446	3219	PRJNA386387	SRP107137	NA	48.10152558	-125.554491	18	455	0.03956	713	10106	0.07055	10
SRR5591493	SW	977.3526325	1022.278409	6.769019963	0.973164648	0.975407436	642	PRJNA387706	SRP107931	5	22.75	-158	1	144	0.00694	10	10225	0.00098	0
SRR5591510	SW	810.3463623	803.173913	6.484913021	0.967788433	0.980181587	574	PRJNA387706	SRP107931	5	22.75	-158	1	143	0.00699	97	10219	0.00949	2
SRR5591516	SW	873.6622827	842	6.755647452	0.977730684	0.978171496	613	PRJNA387706	SRP107931	5	22.75	-158	0	170	0	0	10200	0	0
SRR5595792	MS	3516.020146	3439.661168	9.530820292	0.995716483	0.900658288	2145	PRJNA387720	SRP107954	NA	-77.8	160.671	13	544	0.0239	163	10116	0.01611	4
SRR5595802	MS	3637.899313	3537.5059	9.144244726	0.993950384	0.901193504	2006	PRJNA387720	SRP107954	NA	-77.851	160.664	21	518	0.04054	434	10132	0.04283	7
SRR5595809	MS	3485.516585	3261.640506	9.235160843	0.994621469	0.904198062	2027	PRJNA387720	SRP107954	NA	-77.851	160.664	12	460	0.02609	630	10123	0.06223	7
SRR5595875	MS	3716.619605	3591.831858	9.105263691	0.993630335	0.900009832	1997	PRJNA387720	SRP107954	NA	-77.8	160.671	23	426	0.05399	387	10085	0.03837	7
SRR5595876	MS	3887.040393	3801.198895	9.133337084	0.992487892	0.893326791	2119	PRJNA387720	SRP107954	NA	-77.8	160.671	8	396	0.0202	244	10141	0.02406	4
SRR5595883	MS	3049.028954	2918.795039	9.243986542	0.995199552	0.915007429	1923	PRJNA387720	SRP107954	NA	-77.8	160.671	5	523	0.00956	64	10143	0.00631	2
SRR5595925	MS	3702.980378	3516.005495	9.008147906	0.992358712	0.899197495	2024	PRJNA387720	SRP107954	NA	-77.744	160.77	11	443	0.02483	325	10161	0.03199	7
SRR5595926	MS	3827.333998	3654.78628	9.144425192	0.992892848	0.894586614	2094	PRJNA387720	SRP107954	NA	-77.744	160.77	8	470	0.01702	281	10137	0.02772	4
SRR5595939	MS	3915.912316	3772.399096	9.034794219	0.992178903	0.894441159	2016	PRJNA387720	SRP107954	NA	-77.8	160.671	31	425	0.07294	465	10108	0.046	7
SRR5617429	SW	540.6750612	586.6125	6.45680383	0.977116454	0.988080117	379	PRJNA387529	SRP108122	NA	25.5	121.96	0	104	0	0	10200	0	0
SRR5617466	SW	424.4738025	418.375	5.880717189	0.958891071	0.991314531	333	PRJNA387529	SRP108122	NA	25.83	121.03	0	65	0	0	10228	0	0
SRR5617481	SW	524.9665672	560.5	6.697401374	0.982179604	0.988513646	380	PRJNA387529	SRP108122	NA	25.5	121.96	2	106	0.01887	56	10153	0.00552	2
SRR5626054	SLS	1754.405625	1704.629032	4.720042102	0.777294847	0.954558752	829	PRJNA388250	SRP108198	0	36.83	95.17	3	230	0.01304	80	10232	0.00782	2
SRR5626057	SLS	1116.55345	1189.852113	5.015924023	0.877207342	0.971233545	577	PRJNA388250	SRP108198	0	36.83	95.16	1	176	0.00568	7	10243	0.00068	0
SRR5626059	SLS	1232.28792	1260.941489	6.639742614	0.972109121	0.968503169	706	PRJNA388250	SRP108198	0	36.83	95.16	1	254	0.00394	29	10237	0.00283	2
SRR5626060	SLS	1892.399957	1807.685976	6.673859071	0.950270986	0.950560702	1024	PRJNA388250	SRP108198	0	36.83	95.17	3	328	0.00915	18	10232	0.00176	2
SRR5626168	SLS	1488.394283	1543.568966	6.881886408	0.971655317	0.960795787	847	PRJNA388250	SRP108198	0	36.83	95.17	2	303	0.0066	12	10246	0.00117	2
SRR5626169	SLS	1587.568221	1597.03629	5.920510667	0.898532226	0.957971721	848	PRJNA388250	SRP108198	0	36.83	95.17	3	260	0.01154	42	10232	0.0041	2
SRR5626170	SLS	1133.635667	1215.424051	5.923799557	0.939903775	0.970648464	642	PRJNA388250	SRP108198	0	36.83	95.17	3	243	0.01235	32	10237	0.00313	2
SRR5626194	SLS	1406.043548	1484.122549	5.438300759	0.839022574	0.963042418	780	PRJNA388250	SRP108198	0	36.83	95.17	0	229	0	0	10224	0	0
SRR5626195	SLS	1071.175161	1067.47449	6.809854337	0.970751627	0.973083675	675	PRJNA388250	SRP108198	0	36.83	95.17	1	264	0.00379	12	10237	0.00117	2
SRR5626197	SLS	1747.762083	1728.853333	7.436391211	0.981313947	0.954651843	1004	PRJNA388250	SRP108198	0	36.82	95.17	3	361	0.00831	71	10238	0.00693	2
SRR5626198	SLS	1586.672504	1533.704167	4.69301001	0.792488301	0.958361775	774	PRJNA388250	SRP108198	0	36.54	96.98	4	219	0.01826	79	10234	0.00772	2
SRR5626199	SLS	1656.741743	1579.166667	4.884847044	0.853529197	0.958390311	737	PRJNA388250	SRP108198	0	36.54	96.99	3	199	0.01508	45	10228	0.0044	2
SRR5626203	SLS	1340.179584	1318.804511	7.327615486	0.982256345	0.965671933	853	PRJNA388250	SRP108198	0	36.83	95.17	2	325	0.00615	38	10238	0.00371	2
SRR5626208	SLS	1654.357647	1971.139241	5.249039331	0.872070919	0.957484154	768	PRJNA388250	SRP108198	0	36.61	95.01	1	227	0.00441	16	10242	0.00156	2
SRR5827497	SW	969.7378763	937.9013158	6.299022135	0.968528356	0.976132251	539	PRJNA394135	SRP111933	2	43.99	-135.99	0	73	0	0	10223	0	0
SRR5827514	SW	1187.641046	1299.005952	6.983774011	0.97003228	0.96993144	734	PRJNA394135	SRP111933	2	29.24	-122.33	0	129	0	0	10176	0	0
SRR5827519	SW	1393.857766	1438.751825	8.027578659	0.990556432	0.965087771	965	PRJNA394135	SRP111933	5	32.41	-154.24	1	184	0.00543	13	10202	0.00127	2
SRR5908592	SW	2638.803565	2586.1875	7.417533128	0.975947057	0.923826593	1222	PRJNA380540	SRP109151	NA	23.88	117.52	1	79	0.01266	75	10078	0.00744	2
SRR5908604	SW	2825.294098	3064.98324	8.386656105	0.993005099	0.916715474	1278	PRJNA380540	SRP109151	NA	23.77	117.53	0	92	0	0	9941	0	0
SRR5908682	SW	2422.45869	2429.343882	8.121984558	0.988678603	0.926208073	1269	PRJNA380540	SRP109151	NA	23.69	117.54	2	84	0.02381	108	9930	0.01088	4
SRR5908687	SW	1721.0083	1717.802632	6.999126372	0.962222541	0.948706462	934	PRJNA380540	SRP109151	NA	21.17	109.02	0	65	0	0	9914	0	0
SRR5908693	SW	2241.935267	2388.163462	8.085556847	0.988583258	0.93012243	1210	PRJNA380540	SRP109151	NA	21.17	109.02	0	81	0	0	9944	0	0
SRR5908742	SW	2719.866904	2818.71063	8.806546943	0.9943251	0.915686275	1455	PRJNA380540	SRP109151	NA	20.78	109.53	0	89	0	0	9948	0	0
SRR5908745	SW	2650.345793	2746.665992	8.166087836	0.985494568	0.918675377	1408	PRJNA380540	SRP109151	NA	20.63	108.99	0	82	0	0	9941	0	0
SRR6235175	SW	881.2695557	915.1263158	6.908298985	0.975455009	0.978924773	663	PRJNA416113	SRP122950	1000	11.9987	112.5038	3	175	0.01714	39	10233	0.00381	2
SRR6235206	SW	1483.330633	1527.580645	7.900871383	0.989617706	0.961394644	924	PRJNA416113	SRP122950	1000	11	112.5018	1	94	0.01064	22	9998	0.0022	2
SRR6235214	SW	918.9232524	913.1709402	7.726437676	0.987425953	0.980934689	744	PRJNA416113	SRP122950	150	14.4986	118	5	229	0.02183	73	10226	0.00714	2
SRR6287204	SW	419.4186648	408	5.361979626	0.936533567	0.990638713	312	PRJNA378895	SRP124921	5	28.708	124.897	0	75	0	0	10246	0	0
SRR6287205	SW	434.0329528	433.3461538	5.401898871	0.916439018	0.990733515	338	PRJNA378895	SRP124921	5	28.417	125.667	0	92	0	0	10225	0	0
SRR6287206	SW	454.753547	467.8777778	5.081055252	0.918634863	0.98897991	326	PRJNA378895	SRP124921	5	25.084	123.15	0	74	0	0	10230	0	0
SRR6287208	SW	423.964399	413.0865385	5.330027406	0.940387234	0.990246757	314	PRJNA378895	SRP124921	5	27.501	125.125	0	79	0	0	10236	0	0
SRR6287209	SW	368.7037243	373.5921053	4.862999051	0.904837307	0.991516333	274	PRJNA378895	SRP124921	5	26.584	124.583	0	76	0	0	10242	0	0
SRR6287211	SW	522.0634673	501.0080645	5.454682294	0.9190634	0.988288112	376	PRJNA378895	SRP124921	5	25.418	122.207	0	90	0	0	10205	0	0
SRR6287214	SW	450.8725214	445.2358491	5.090179527	0.918683206	0.989367928	327	PRJNA378895	SRP124921	5	25.084	123.15	0	60	0	0	10223	0	0
SRR6287221	SW	533.1719745	515.0079365	5.466955031	0.918176605	0.987607338	386	PRJNA378895	SRP124921	5	25.418	122.207	0	82	0	0	10224	0	0
SRR6287227	SW	507.5379515	506.84	5.941083836	0.954472793	0.988481062	352	PRJNA378895	SRP124921	5	29.294	126.326	0	102	0	0	10233	0	0
SRR6287229	SW	404.5480296	408.7232143	5.464706708	0.91219624	0.991801679	332	PRJNA378895	SRP124921	5	30.458	126.23	0	93	0	0	10232	0	0
SRR6287231	SW	489.8363675	482.6982759	5.952846284	0.960770962	0.989561994	384	PRJNA378895	SRP124921	5	31.042	124.689	0	109	0	0	10217	0	0
SRR6287232	SW	444.5993028	461.6162791	5.689408374	0.94926122	0.99014538	343	PRJNA378895	SRP124921	5	31.333	123.916	0	94	0	0	10238	0	0
SRR6287238	SW	532.6308955	557.4215686	5.369056006	0.924891905	0.987026922	384	PRJNA378895	SRP124921	33	31.625	123.146	0	99	0	0	10232	0	0
SRR6287246	SW	441.2881411	445.9090909	4.536601827	0.904246694	0.988880218	291	PRJNA378895	SRP124921	95	29.294	126.326	0	52	0	0	10226	0	0
SRR6287259	SW	498.3183609	541.6111111	5.958438354	0.954450073	0.988479938	361	PRJNA378895	SRP124921	5	29.294	126.326	0	90	0	0	10213	0	0
SRR6287268	SW	461.7820119	462.6147541	5.509368168	0.921312533	0.990438092	376	PRJNA378895	SRP124921	30	25.418	122.207	0	99	0	0	10229	0	0
SRR6287269	SW	428.6463716	415.0416667	5.139365914	0.915773335	0.990536585	314	PRJNA378895	SRP124921	5	31.159	122.676	0	85	0	0	10237	0	0
SRR6287270	SW	466.4472266	474.7934783	5.022610835	0.907142791	0.988974534	335	PRJNA378895	SRP124921	67	26.584	124.583	0	75	0	0	10241	0	0
SRR6287271	SW	574.5689068	590.9590164	5.38558294	0.922092093	0.986539212	425	PRJNA378895	SRP124921	80	25.084	123.15	0	98	0	0	10214	0	0
SRR6287273	SW	399.9707066	406.4285714	5.378979043	0.940834951	0.991221225	310	PRJNA378895	SRP124921	5	27.501	125.125	0	74	0	0	10228	0	0
SRR6287274	SW	445.4703351	461.2840909	5.474068321	0.92294222	0.989949258	334	PRJNA378895	SRP124921	5	28.417	125.667	0	73	0	0	10216	0	0
SRR6287275	SW	448.8173822	449.393617	5.408190135	0.937948038	0.989368965	323	PRJNA378895	SRP124921	5	28.708	124.897	0	73	0	0	10229	0	0
SRR6287277	SW	480.7823658	467.3157895	5.700821588	0.948128911	0.989462387	364	PRJNA378895	SRP124921	5	31.333	123.916	0	89	0	0	10233	0	0
SRR6287278	SW	542.7536494	579.5	5.955736301	0.960492469	0.987219512	397	PRJNA378895	SRP124921	5	31.042	124.689	0	106	0	0	10240	0	0
SRR6287280	SW	500.8101121	483.0084746	5.413845183	0.90422065	0.988487805	362	PRJNA378895	SRP124921	5	30.458	126.23	0	81	0	0	10238	0	0
SRR6287282	SW	345.9178094	349.7647059	4.893691701	0.933655056	0.991898487	243	PRJNA378895	SRP124921	5	29.292	123.354	0	58	0	0	10231	0	0
SRR6287285	SW	472.7942235	504.7111111	5.470465915	0.953441994	0.988771724	346	PRJNA378895	SRP124921	5	27.458	122.27	0	71	0	0	10217	0	0
SRR6287298	SW	561.1023692	565.4322034	5.638083727	0.915771066	0.987213275	419	PRJNA378895	SRP124921	25	30.75	125.457	0	103	0	0	10227	0	0
SRR6287299	SW	466.2643579	485.9	5.43812535	0.91436021	0.989270386	348	PRJNA378895	SRP124921	27	30.458	126.23	0	86	0	0	10212	0	0
SRR6287305	SW	350.7301754	353.6805556	4.985743383	0.90970864	0.992097561	255	PRJNA378895	SRP124921	23	29.68	125.305	0	61	0	0	10224	0	0
SRR6287306	SW	526.3632105	528.8196721	5.138067995	0.915388423	0.98731336	383	PRJNA378895	SRP124921	90	28.708	124.897	0	83	0	0	10226	0	0
SRR6287321	SW	476.4802117	464.675	5.380364797	0.926167954	0.989171788	362	PRJNA378895	SRP124921	33	31.625	123.146	0	94	0	0	10212	0	0
SRR6287323	SW	487.1898726	529.5945946	5.136789742	0.91246886	0.988290398	335	PRJNA378895	SRP124921	5	31.159	122.676	0	68	0	0	10179	0	0
SRR6287324	SW	572.3016033	566.3898305	5.486873856	0.918804743	0.986734296	403	PRJNA378895	SRP124921	30	25.418	122.207	0	84	0	0	10223	0	0
SRR6287329	SW	337.4616564	322.1904762	4.958494475	0.935522912	0.992387273	243	PRJNA378895	SRP124921	5	29.292	123.354	0	45	0	0	10239	0	0
SRR6287332	SW	621.1196887	630.0277778	6.823856765	0.982159867	0.986320109	475	PRJNA378895	SRP124921	27	25.903	120.776	0	106	0	0	10198	0	0
SRR6287335	SW	505.4174317	523.675	5.503292754	0.916792679	0.98828125	375	PRJNA378895	SRP124921	50	27.501	125.125	0	92	0	0	10218	0	0
SRR6287337	SW	500.0885488	504.3235294	5.494105712	0.917069046	0.988185901	352	PRJNA378895	SRP124921	50	27.501	125.125	0	77	0	0	10222	0	0
SRR6287338	SW	467.8349416	449.5333333	5.159505315	0.921143104	0.9891739	344	PRJNA378895	SRP124921	65	25.25	122.678	0	70	0	0	10228	0	0
SRR6287342	SW	474.3995797	475.6568627	5.060727922	0.906641601	0.988974534	343	PRJNA378895	SRP124921	67	26.584	124.583	0	69	0	0	10237	0	0
SRR6287343	SW	617.4488673	630.8	5.350164565	0.92059793	0.985073171	425	PRJNA378895	SRP124921	80	25.084	123.15	0	94	0	0	10227	0	0
SRR6287346	SW	563.1207937	565.1953125	5.638287457	0.917414873	0.987018058	426	PRJNA378895	SRP124921	25	30.75	125.457	0	111	0	0	10212	0	0
SRR6287347	SW	487.6438891	509.3444444	5.388262057	0.91214114	0.988685135	349	PRJNA378895	SRP124921	27	30.458	126.23	0	98	0	0	10244	0	0
SRR6287351	SW	463.4871694	454.7941176	5.151539052	0.920642537	0.989272479	333	PRJNA378895	SRP124921	65	25.25	122.678	0	84	0	0	10244	0	0
SRR6325756	SS	2032.578872	1813.661184	5.536881829	0.924686834	0.948805461	907	PRJNA420000	SRP125719	NA	38.8	117.64	2	249	0.00803	29	10226	0.00284	2
SRR6325757	SS	2832.327014	2687.536364	6.668376938	0.948211836	0.925329429	1352	PRJNA420000	SRP125719	NA	38.8	117.65	5	302	0.01656	95	10203	0.00931	2
SRR6325758	SS	2295.748778	2317.5	6.731640273	0.957338813	0.938944699	1167	PRJNA420000	SRP125719	NA	38.8	117.66	5	367	0.01362	34	10229	0.00332	2
SRR6325759	SS	1989.729984	1923.976744	6.494440649	0.952513757	0.946654964	1050	PRJNA420000	SRP125719	NA	38.8	117.67	4	336	0.0119	33	10226	0.00323	2
SRR6325761	SS	1971.65938	1908.408784	6.155803534	0.944890639	0.948502877	962	PRJNA420000	SRP125719	NA	38.8	117.51	5	306	0.01634	49	10232	0.00479	2
SRR6325762	SS	2057.623262	1867.52459	6.276531537	0.945766195	0.946259631	1034	PRJNA420000	SRP125719	NA	38.8	117.52	5	323	0.01548	41	10231	0.00401	2
SRR6325763	SS	3130.089045	2918.773663	6.912847406	0.958811546	0.91795122	1458	PRJNA420000	SRP125719	NA	38.8	117.62	9	323	0.02786	110	10187	0.0108	4
SRR6325764	SS	2210.572679	2312.661871	6.350974426	0.949803708	0.94244464	1049	PRJNA420000	SRP125719	NA	38.8	117.61	2	315	0.00635	18	10220	0.00176	2
SRR6325765	SS	2897.794138	2802.926829	7.910234379	0.980076321	0.922851848	1527	PRJNA420000	SRP125719	NA	38.8	117.6	3	483	0.00621	43	10210	0.00421	2
SRR6325766	SS	3114.327773	3019.240385	6.748558927	0.952816007	0.919992194	1392	PRJNA420000	SRP125719	NA	38.8	117.59	6	313	0.01917	102	10206	0.00999	2
SRR6325767	SS	2524.87403	2433.125641	6.738083031	0.955846447	0.93348937	1236	PRJNA420000	SRP125719	NA	38.8	117.58	7	373	0.01877	56	10225	0.00548	2
SRR6325768	SS	2298.626282	2243.002976	6.388599677	0.945914477	0.940017556	1108	PRJNA420000	SRP125719	NA	38.8	117.57	2	324	0.00617	23	10209	0.00225	2
SRR6325769	SS	2982.351225	2865.389381	6.981741747	0.961287212	0.921191406	1418	PRJNA420000	SRP125719	NA	38.8	117.56	5	319	0.01567	89	10196	0.00873	2
SRR6325770	SS	2605.20912	2419.156863	6.926801006	0.960187992	0.933053577	1256	PRJNA420000	SRP125719	NA	38.8	117.55	6	358	0.01676	97	10209	0.0095	2
SRR6325771	SS	2609.976008	2510.960976	7.130916659	0.964754229	0.931525556	1308	PRJNA420000	SRP125719	NA	38.8	117.54	10	409	0.02445	177	10226	0.01731	4
SRR6325772	SS	2996.882083	2687.802174	6.668511491	0.952306789	0.923707317	1353	PRJNA420000	SRP125719	NA	38.8	117.53	9	298	0.0302	101	10216	0.00989	2
SRR6340152	SS	2202.791878	2127.588997	9.233785302	0.996330595	0.943803753	1581	PRJNA420947	SRP126051	NA	40.97832835	-1.53173674	16	495	0.03232	306	10151	0.03014	7
SRR6340153	SS	2465.307214	2460.83965	9.570824156	0.997113615	0.936517296	1792	PRJNA420947	SRP126051	NA	40.97832835	-1.53173674	34	572	0.05944	526	10125	0.05195	7
SRR6340154	SS	2616.47229	2560.589971	9.560059705	0.996956749	0.932133777	1836	PRJNA420947	SRP126051	NA	41.5012061	-0.14081565	20	573	0.0349	291	10159	0.02864	4
SRR6340155	SS	2671.5721	2597.006289	9.165062381	0.995297891	0.927998435	1729	PRJNA420947	SRP126051	NA	41.5012061	-0.14081565	19	533	0.03565	319	10185	0.03132	7
SRR6340156	SS	2831.421993	2828.099071	9.439189989	0.996634292	0.923296293	1840	PRJNA420947	SRP126051	NA	41.50840104	-0.12667032	23	527	0.04364	434	10159	0.04272	7
SRR6340157	SS	2093.810538	2056.586792	8.800691181	0.993203438	0.945850845	1461	PRJNA420947	SRP126051	NA	41.50840104	-0.12667032	14	519	0.02697	166	10205	0.01627	4
SRR6340158	SS	2240.822377	2313.166667	9.197639611	0.996318835	0.941748527	1547	PRJNA420947	SRP126051	NA	40.96264823	-1.47654502	24	550	0.04364	253	10171	0.02487	4
SRR6340160	SS	1592.78925	1604.319588	8.085203749	0.986143883	0.959788152	1138	PRJNA420947	SRP126051	NA	40.96264823	-1.47654502	11	419	0.02625	150	10171	0.01475	4
SRR6340161	SS	1764.044961	1768.597107	8.418595076	0.989611615	0.954855955	1295	PRJNA420947	SRP126051	NA	40.96264823	-1.47654502	20	477	0.04193	254	10140	0.02505	4
SRR6340162	SS	1600.826647	1604.019231	8.537004524	0.991032631	0.961621942	1254	PRJNA420947	SRP126051	NA	40.96264823	-1.47654502	17	494	0.03441	180	10167	0.0177	4
SRR6340164	SS	1501.699026	1503.615385	9.048551107	0.99624703	0.968444705	1238	PRJNA420947	SRP126051	NA	40.97832835	-1.53173674	29	556	0.05216	348	10208	0.03409	7
SRR6340166	SS	2061.830861	2020.694268	9.341151519	0.99658033	0.950494081	1588	PRJNA420947	SRP126051	NA	40.96448634	-1.50377123	23	609	0.03777	263	10194	0.0258	4
SRR6340167	SS	1791.547162	1831.530888	9.444438453	0.99703044	0.961201379	1496	PRJNA420947	SRP126051	NA	40.97832835	-1.53173674	31	623	0.04976	448	10137	0.04419	7
SRR6340168	SS	2846.681542	2855.775542	9.553674783	0.99697137	0.923844949	1884	PRJNA420947	SRP126051	NA	41.397493	-0.05566873	31	530	0.05849	668	10156	0.06577	7
SRR6340169	SS	2038.214913	2045.857143	9.314612786	0.996645785	0.949809216	1550	PRJNA420947	SRP126051	NA	40.96448634	-1.50377123	24	566	0.0424	376	10184	0.03692	7
SRR6340170	SS	3143.190923	3073.134409	9.427069202	0.994472967	0.914565005	2030	PRJNA420947	SRP126051	NA	41.39673894	-0.02637188	22	572	0.03846	320	10160	0.0315	7
SRR6340171	SS	3280.717499	3065.275269	9.629360818	0.996328293	0.910920102	2163	PRJNA420947	SRP126051	NA	41.397493	-0.05566873	16	656	0.02439	216	10180	0.02122	4
SRR6340172	SS	3200.537158	3125.198276	9.592405003	0.996176126	0.91189168	2111	PRJNA420947	SRP126051	NA	41.397493	-0.05566873	16	615	0.02602	261	10145	0.02573	4
SRR6340173	SS	2350.632909	2334.039432	9.242991002	0.995526717	0.939023197	1696	PRJNA420947	SRP126051	NA	41.397493	-0.05566873	25	539	0.04638	349	10154	0.03437	7
SRR6340174	SS	2992.362131	2866.922353	9.679134882	0.996992634	0.920179986	2062	PRJNA420947	SRP126051	NA	41.397493	-0.05566873	24	585	0.04103	462	10117	0.04567	7
SRR6340175	SS	2475.351355	2464.297297	8.890523044	0.991578945	0.933281158	1669	PRJNA420947	SRP126051	NA	41.397493	-0.05566873	13	540	0.02407	162	10174	0.01592	4
SRR6340176	SS	2054.942379	1963.26087	8.934778301	0.995249848	0.947661906	1428	PRJNA420947	SRP126051	NA	41.48366596	-0.15885037	20	467	0.04283	626	10187	0.06145	7
SRR6340177	SS	2607.479538	2560.863914	8.966230623	0.990996843	0.930050801	1759	PRJNA420947	SRP126051	NA	41.48366596	-0.15885037	13	569	0.02285	203	10185	0.01993	4
SRR6340178	SS	2104.312325	2102.297189	9.005055901	0.995128117	0.94602245	1485	PRJNA420947	SRP126051	NA	41.48366596	-0.15885037	17	496	0.03427	463	10198	0.0454	7
SRR6340179	SS	2242.028276	2220.301786	9.235285905	0.995903898	0.943072702	1591	PRJNA420947	SRP126051	NA	41.48366596	-0.15885037	32	563	0.05684	600	10155	0.05908	7
SRR6340181	SS	1852.971529	1886.367704	9.35024265	0.99697942	0.957252358	1485	PRJNA420947	SRP126051	NA	41.48366596	-0.15885037	43	596	0.07215	586	10172	0.05761	7
SRR6340182	SS	2501.301179	2510.005988	9.598848817	0.997177113	0.935281428	1820	PRJNA420947	SRP126051	NA	41.5012061	-0.14081565	28	545	0.05138	427	10141	0.04211	7
SRR6340183	SS	1960.815571	2008.423828	9.363881506	0.996786885	0.953330713	1527	PRJNA420947	SRP126051	NA	41.5012061	-0.14081565	34	545	0.06239	499	10153	0.04915	7
SRR6340185	SS	2662.621423	2609.587464	9.579594915	0.997208226	0.930389661	1842	PRJNA420947	SRP126051	NA	40.97832835	-1.53173674	17	577	0.02946	403	10138	0.03975	7
SRR6508103	SW	895.0265897	929.8181818	6.769655357	0.976168928	0.978341463	601	PRJNA431050	SRP131271	NA	34.6789	128.3918	0	58	0	0	9896	0	0
SRR6508114	SW	864.590921	903.4166667	7.299148896	0.981387956	0.982320766	723	PRJNA431050	SRP131271	NA	34.76892	128.7721	0	68	0	0	9976	0	0
